 ;;Record No.;Descripcion Articulo;UM;Fabricante;Cod. IVA;Impuesto IVA;Clase;Categoria;Control de Lote;Costeable;En Stock;Acuerdo;Status;Elaborado por;Fecha de creacion
;false;P270000-0319;Relleno de Polifyll;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0318;Abrazadera de 4.5 con Empaque;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0317;Manguera 3 Pulg x 15.0mts;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0316;Dilatacion en PulgZ Pulg para Drywall de 11mm;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;MUROS EN SISTEMA LIVIANO;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0315;Gancho para Carga Crosby 1 1/2 Ton con Seguro;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0314;Regulador de Gas Propano;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0313;Cable de Acero 6x19 3/8 Pulg;ML;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0312;Caja Medidor de Gas 37x37x15 Sin Espaldar;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0311;Abrazadera de 1 Pulg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0310;Perro TP 1 Pulg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0309;Alambre Galvanizado C-12;KG;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0308;Perro de 1/4 Pulg Trabajo Liviano;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0307;Colbon Madera;GAL;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0306;Llave Manguera Inalgrifos Cromada;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0305;Alcayata Inoxidable Para Hamaca;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0304;Caneca Para Mortero;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0303;Angeo Plastico;ML;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0302;Manguera Polietileno de 1 Pulg x 90mts;UN;;CO_IVA_COM_5%;5;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0301;Distanciador Tipo Clip Mortero CM 60;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:15 PM
;false;P270000-0300;Tela Mixta 2 X 100m;RLL;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0299;Guaya de 3/8;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0298;Llavero Porta Etiqueta de Colores Surtidos;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0297;Caneca Plastica con Tapa de 200Lt Negra;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0296;Mineral 1LB Rojo Aleman Ferrominerales;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0295;Nylon 0.60mmx100m Araty;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0294;Cadena Eslabonada Galvanizada de 3/16 Pulg;ML;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0293;Manguera Sub.cion de 3 Pulg Tipo Bombero x 6mt;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0292;Llave Jardin Tipo Pesada Color Cromo Satinado;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0291;Identificador de Llaves Plastico x12 Und;PQ;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0290;Cal Hidratada Tipo N;KG;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0289;Empaque DN 125 mm Macho / Hembra;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;EQUIPOS DE CONSTRUCCION;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0288;Empaque DN 125 mm Plano;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;SERV_ALQUILER_EQUIP_CONST;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0287;Bolas de Limpieza Duras DN 125mm;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0286;Bolas de Limpieza Blandas DN 125mm;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0285;Abrazadera Putzmeister Ref: 498678;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0284;Carbon Activado Granulado x 25Kg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0283;Manguera de Sub.cion de 6.0mts con Poma y Abrazaderas;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0282;Distanciador Tipo Clip Mortero (CM 25);UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0281;Trampa Grasa OVOI T/A Verde de 2000 Lts;UN;COLEMPAQUES S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0280;Lubricante de Silicona Ref: 2902740;UN;PAVCO;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0279;Tapa para Pozo D=0.70mts Plastica con Resistencia de 10TN (2015);UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0278;Adaptador en Aluminio de 3 Pulg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0277;Gancho Tensor de 3/8 Pulg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0276;Manguera plana Ø=4 Pulg;ML;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0275;Union Polietileno de 3/4 Pulg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0274;Manguera Presion-Polietileno de 3/4 Pulg;ML;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0273;Angulo en Aluminio de 1 Pulgx1 Pulgx1/8 Pulg;ML;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0272;Abrazadera de 3 Pulg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0271;Cable Alma de Acero de 3/8 Pulg;ML;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0270;Grata Copa Lisa 4 Pulg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0269;Angulo 2 1/2 Pulg x 2 1/2 Pulg x 6 m;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0268;Identificador de Llaves Plastico;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0267;Guantes de Puntos en PVC - 2 Caras;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0266;Flotador de Mercurio;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0265;Tubo Rectangular 76x38 Cal.18 x6m 11.5k;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0264;Malla Eslabonada 1.5x10m Metal 2-1/4x2-1/4 2.5 mm;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0263;Tubo Cuadrado 10x10 x 2mm x 6 mts;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0262;Tubo Cuadrado 50x5 x 2 mm x6 mts;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0261;Electrodo 6013-3/32 Pulg 1k Lincon;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0260;Pasador de 52 mm x 10 mm;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0259;Paquete Empaque Selle Plastico;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0258;Zapatones;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0257;Yoyo Para Guadaña Saeta;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0256;Yeso Blanco X Bulto;BT;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0255;Waipe;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0254;Viruta X250Gr;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0253;Viruta X200Gr;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0252;Viruta;LB;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0251;Vinagre;GAL;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0250;Ventilador De Torre West 3V 38Pg Control Remoto;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0249;Ventilador De Techo 3 Aspas Sankey;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0248;Vaselina Blanca Industrial;KG;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0247;Vaselina;KG;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0246;Vandox X Galon De 4.0Lts;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0245;Union Hdmi;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0244;Union Galvanizada De 3/8 Pulg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0243;Tubo Cortinero 3/4 Pulg X 6 Mts;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0242;Tubo Conduit 1-1/2 Pulg Pesado;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0241;Trampa Grasas De 500 Lts;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0240;Toma Telefono Arf Blanco;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0239;Toma Gfci 20A Blanca Ambia Refresh;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0238;Tiza Industrial;CJ;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0237;Tensor Galvanizado 1/4 Pulg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0236;Tensor 1 Pulg X 12 Pulg Funal Tipo Pesado;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0235;Tela Provida Blanca De 2.10Mts De Ancho;ML;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0234;Tela Polipropileno Verde Cerramiento;ML;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0233;Tela Ensamblada Entre Malla Y Polisombra De H=2.0Mts Con Impresion De PulgPeligro No Pase Pulg - Rollo X 250Mts;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;ELEMENTOS DE FERRETERIA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0232;Tela Asfaltica;RLL;SOCIEDAD IMPERMEABILIZADORA ATA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0231;Tapon Pvc 20/24;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0230;Aerosol Color Laca 300ml;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0229;Tapa Para Pozo De Inspeccion D=0.70 Mts;UN;MANUFACTURAS DE CEMENTO S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;PREFABRICADOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0228;Tapa Camara Reductora De Presion;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0227;Tapa Caja Valvula 34.5 X 38.5 En Polipropileno;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0226;Tanque Plastico P/Agua De 2000 Lt;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0225;Tanque Plastico De 5000 Lts Incluye Tapa Y Accesorios;UN;COVAL COMERCIAL S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0224;Tanque Plastico De 250 Lts De Segunda En Buen Estado;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0223;Tanque Plastico De 1000 Lts Incluye Tapa Y Accesorios;UN;COLEMPAQUES S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0222;Tanque Plastico 500 Lt Ecoplast Incluye: Valvula+Bola+Conexiones;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0221;Tanque Plastico 1000 Lt Ecoplast Incluye: Valvula+Bola+Conexiones;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0220;Tanque De Almacenamiento Fibra De Vidrio 5000 Lt;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0219;Tanque De 500 Lts Bajito Coltanplast;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0218;Supresor De Picos A 220V Marca Leviton;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0217;Sub. Materiales Pozo De Inspeccion H= 2 mts;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0216;Soporte De 4 Pulg;ML;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0215;Soporte De 3 Pulg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0214;Soldadura Cadwell 115 Mg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0213;Silla Rimax Sin Descansabrazos Blanca;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0212;Silicona Transparente 1200 Antihongo;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0211;Sikatop 121 Monocomponente;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0210;Sikadur 32 Primer;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0209;Servicio De Instalacion Divisiones Cantiliver;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0208;Seguro De Gancho;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0207;Rueda para Carretilla Antipinchazo;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0206;Rueda Neumatica P/Carretilla;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0205;Rueda De 16 Pulg Antipinchazo 400X8;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0204;Rueda 10 Ns - Rueda Loca;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
;false;P270000-0203;Rollo Polisombra De 4.0Mts X 100Mts;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;OBRA;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 02:14 PM
